id,rate,votes,cuisine
1426,3.6,16,South Indian
39352,3.6,78,North Indian
46187,3.1,7,Chinese
39023,4.3,476,Cafe
8409,4.4,2111,North Indian
21888,,0,North Indian
15527,,0,South Indian
2052,,0,South Indian
6905,3.5,17,South Indian
15762,,0,South Indian
7974,3.4,8,Mithai
22725,4.0,83,North Indian
569,3.1,30,Chinese
46132,4.0,105,South Indian
1332,3.9,39,Cafe
17044,3.7,22,North Indian
21043,4.1,515,North Indian
6016,3.5,6,Fast Food
48141,,0,Cafe
2929,,0,South Indian
1528,3.7,14,South Indian
20612,3.5,86,South Indian
22045,,0,Kerala
2774,4.0,47,Cafe
3700,3.9,321,Andhra
1977,3.4,52,Andhra
9209,3.3,4,Fast Food
3409,3.3,4,Fast Food
42198,2.8,26,Fast Food
3780,3.1,163,Fast Food
41485,3.8,251,Fast Food
31,3.3,184,Fast Food
15723,3.0,253,Kerala
20430,3.2,267,Kerala
12372,,0,North Indian
46248,,0,North Indian
41879,,0,Biryani
7022,,0,Arabian
3270,3.3,14,Biryani
5466,3.1,11,Biryani
307,3.2,4,Biryani
4080,3.9,205,North Indian
10095,3.9,879,North Indian
3699,4.0,957,North Indian
9547,3.9,74,North Indian
8388,3.7,311,North Indian
301,4.1,1720,North Indian
8101,2.9,317,North Indian
11524,3.9,984,North Indian
4171,3.1,281,North Indian
19640,3.0,451,North Indian
4690,2.9,243,North Indian
40216,2.7,165,North Indian
3893,3.7,66,Kebab
9297,3.8,228,North Indian
4211,,0,North Indian
43725,3.6,104,North Indian
43733,3.2,4,North Indian
19012,3.4,46,North Indian
4523,3.5,75,Chinese
24107,3.4,7,North Indian
41758,3.8,72,North Indian
9022,3.6,112,Kebab
42930,3.8,314,North Indian
1653,3.4,7,North Indian
6722,2.8,335,North Indian
39340,3.0,25,North Indian
4186,3.6,15,North Indian
1680,,0,North Indian
1778,,0,Biryani
5178,,0,Arabian
1986,,0,Biryani
18609,,0,Arabian
7802,,0,Arabian
40013,,0,Biryani
2096,3.4,22,South Indian
21878,3.6,24,North Indian
9461,3.1,570,Street Food
41636,3.6,73,North Indian
5344,3.8,263,Chettinad
24745,2.9,27,North Indian
3735,3.9,116,Biryani
7735,,0,Seafood
2007,3.7,50,Seafood
85,3.6,129,Mangalorean
4965,3.8,46,Seafood
393,3.8,153,Seafood
1097,3.6,16,South Indian
4615,3.7,30,Chinese
46316,3.6,74,South Indian
46591,,0,Fast Food
11185,3.3,50,Kerala
497,,0,Chinese
23902,,0,Cafe
6276,3.6,35,Fast Food
10972,3.5,16,North Indian
39019,,0,Cafe
454,3.8,64,Fast Food
9224,,0,North Indian
41546,4.2,418,Chinese
861,3.8,71,South Indian
8671,3.1,28,North Indian
555,2.6,84,North Indian
42163,3.1,116,North Indian
6982,2.7,67,North Indian
2492,3.9,170,Kerala
3888,3.9,94,Kerala
473,3.4,19,Kerala
8063,3.8,63,Cafe
2875,3.7,37,Asian
596,3.1,16,North Indian
204,3.4,86,North Indian
4934,2.6,42,North Indian
8882,4.0,60,Arabian
19719,3.7,205,North Indian
7531,3.9,30,South Indian
5232,3.7,217,North Indian
13453,3.8,89,Fast Food
5764,3.1,6,South Indian
46269,,0,North Indian
48661,,0,North Indian
9050,,0,Andhra
16135,3.4,13,South Indian
22479,,0,Fast Food
20900,3.1,11,North Indian
1756,3.9,179,Oriya
46350,3.3,7,Fast Food
509,3.6,19,North Indian
6547,,0,South Indian
3968,3.9,78,Cafe
39804,3.9,104,Cafe
1408,4.1,367,Cafe
39014,3.7,117,Cafe
8640,3.6,46,Cafe
15635,,0,Fast Food
29432,,0,Bengali
9831,3.4,8,North Indian
3831,3.9,126,South Indian
2879,3.9,99,South Indian
76,3.7,28,Chinese
7027,,0,South Indian
491,3.9,543,South Indian
42302,,0,South Indian
6734,3.6,60,North Indian
286,2.6,72,South Indian
1121,3.6,31,South Indian
1150,3.9,193,South Indian
46630,2.8,28,South Indian
40276,3.0,241,North Indian
12053,4.1,121,North Indian
6972,3.2,4,North Indian
6051,,0,Chinese
7879,3.5,12,Awadhi
7752,3.6,10,South Indian
6921,3.4,15,North Indian
5389,3.6,14,South Indian
544,,0,Mangalorean
2273,3.1,18,Kerala
9976,4.0,137,Kerala
1536,3.7,214,Kerala
22065,3.7,50,South Indian
4481,3.9,51,Tea
19314,,0,Beverages
4234,3.9,77,North Indian
22728,3.9,93,North Indian
7293,,0,Kerala
3226,,0,Desserts
39874,3.9,51,Mithai
8296,4.2,115,Mithai
46466,3.5,14,Mithai
9895,3.9,100,Mithai
4905,4.0,182,Mithai
51538,3.7,70,Mithai
3716,4.0,152,Mithai
46373,4.0,132,Mithai
35365,3.8,49,Mithai
3200,3.9,58,Mithai
41995,3.9,63,Mithai
477,3.6,16,Mithai
47474,4.1,102,Mithai
780,4.0,115,Mithai
10392,3.9,148,Mithai
24085,4.0,154,Mithai
17284,4.2,218,Mithai
15303,3.9,123,Mithai
30236,3.9,68,Mithai
41527,3.8,113,Mithai
23474,3.8,92,Mithai
2103,3.8,151,Mithai
46121,4.0,159,Mithai
22258,3.4,4,Mithai
7921,3.5,13,Mithai
48887,3.7,18,Mithai
6061,3.6,20,Mithai
44056,3.4,28,Mithai
42714,3.8,46,Mithai
17544,3.1,63,Mithai
4477,4.4,889,Konkan
6589,3.3,334,Biryani
22408,4.1,470,North Indian
8727,4.0,917,North Indian
269,4.2,150,North Indian
18977,4.2,2992,North Indian
24113,,0,Rolls
40700,4.1,42,Bakery
5834,,0,Bakery
3463,3.9,59,Bakery
22066,,0,Bakery
4517,3.7,16,Bakery
3576,3.3,5,Bakery
4425,3.9,163,Andhra
1831,3.7,214,South Indian
3847,3.8,9,Arabian
11496,4.1,1555,Arabian
4645,3.5,16,Arabian
8560,3.4,11,Arabian
2440,,0,Arabian
3124,4.4,2867,Arabian
17062,3.5,13,Arabian
41689,3.6,23,North Indian
1204,3.5,90,Seafood
2748,3.4,10,Mangalorean
1316,3.1,30,South Indian
4660,3.7,26,Mangalorean
7428,,0,North Indian
4190,3.1,85,Mangalorean
10053,3.7,28,Mangalorean
10771,3.3,4,Kerala
41595,4.0,172,South Indian
1205,3.7,51,South Indian
38679,3.5,10,Mangalorean
15087,,0,Biryani
2845,,0,South Indian
4598,3.1,40,South Indian
13914,4.5,674,Mangalorean
284,3.2,4,South Indian
3391,3.6,32,North Indian
41723,3.9,363,Cafe
5518,4.1,988,Cafe
40848,3.9,268,South Indian
42062,3.7,10,Fast Food
17914,3.2,8,North Indian
122,4.4,181,Beverages
3184,,0,Street Food
17849,3.9,65,Street Food
416,4.1,449,Street Food
7869,,0,Biryani
6475,3.4,10,North Indian
23670,,0,Biryani
48934,3.3,4,Biryani
41657,,0,Biryani
42235,,0,Biryani
42423,3.3,4,Biryani
49128,3.2,5,North Indian
38627,,0,Street Food
22130,3.4,6,Chinese
21738,3.5,22,Mithai
40712,3.8,72,Mithai
4351,4.1,110,Mithai
16421,,0,Bengali
1891,,0,South Indian
27095,,0,South Indian
6780,3.1,40,North Indian
490,3.2,96,North Indian
1985,2.8,44,Rolls
2059,,0,South Indian
531,3.2,4,North Indian
1164,3.3,4,Healthy Food
5414,4.0,32,Healthy Food
614,,0,Beverages
48119,4.0,617,North Indian
3434,3.9,284,North Indian
48745,3.4,10,North Indian
16703,3.9,69,North Indian
3347,4.0,42,South Indian
42073,,0,Bakery
15623,2.9,10,South Indian
5216,3.8,138,Desserts
13879,4.4,858,Asian
37104,4.4,885,Asian
39946,3.4,38,North Indian
5113,3.9,371,Mithai
48743,,0,Mithai
22291,3.2,29,Mithai
16813,3.0,18,Mithai
25214,2.9,56,Mithai
5874,3.5,20,Mithai
11559,2.9,46,Mithai
46414,3.0,32,Mithai
17972,2.9,52,Mithai
41619,3.0,36,Mithai
123,2.9,31,Mithai
1245,3.6,46,Mithai
8377,3.3,29,Mithai
6179,3.3,5,Mithai
29105,3.4,7,Kebab
14331,4.3,355,North Indian
7210,4.0,138,North Indian
6969,,0,North Indian
867,4.3,630,North Indian
6600,3.9,202,Cafe
4997,3.3,11,North Indian
4264,,0,Andhra
6459,3.6,31,Chinese
25210,3.4,38,Chinese
3975,3.7,87,Chinese
22135,3.3,6,Goan
15180,4.0,102,Andhra
48538,3.2,46,North Indian
4654,3.5,10,Desserts
6533,,0,South Indian
44069,3.2,4,Kerala
42810,,0,Kerala
42402,,0,Kerala
5623,,0,South Indian
2442,,0,Kerala
7575,3.5,10,Kerala
13836,,0,Kerala
185,3.4,82,Kerala
5338,3.2,33,Kerala
8048,3.4,19,Kerala
308,3.2,8,Kerala
24071,2.9,40,Chinese
19705,3.6,33,Kerala
3673,3.7,123,Kerala
29016,,0,Kerala
3654,3.5,137,Kerala
9044,3.9,302,Kerala
41573,3.5,11,Biryani
77,3.4,66,Kerala
17491,3.9,162,Kerala
5039,,0,South Indian
17632,3.6,80,Kerala
2111,3.9,34,North Indian
36689,,0,North Indian
7799,3.6,48,North Indian
8340,4.0,213,North Indian
22726,3.9,47,North Indian
17665,4.1,1123,North Indian
6948,4.2,1214,Rajasthani
41885,4.2,174,Rajasthani
15649,3.2,7,North Indian
14597,3.1,18,Healthy Food
22468,3.8,140,Healthy Food
2383,3.5,15,Healthy Food
2151,3.2,6,Tea
31259,3.4,10,Tea
3762,3.3,4,Tea
37190,,0,Tea
28173,,0,Tea
11244,,0,Tea
21304,3.1,16,Tea
4362,,0,Tea
24897,2.9,9,Tea
42985,,0,Tea
41675,3.2,4,Tea
48387,3.3,9,Tea
46184,,0,Tea
5156,3.3,9,Tea
19949,3.2,4,Tea
1703,3.7,110,Fast Food
46251,3.3,4,Fast Food
17385,3.9,89,Desserts
1671,3.7,54,Desserts
40038,2.9,79,Beverages
42003,3.7,104,Desserts
25303,3.9,45,Desserts
12906,3.0,14,Desserts
22264,3.7,34,Desserts
24391,4.0,169,Desserts
48654,3.7,39,Beverages
51559,3.9,106,Beverages
3570,3.9,54,Desserts
8299,3.8,26,Beverages
39102,3.9,129,Desserts
9702,4.0,568,Desserts
4176,3.6,18,Desserts
49465,3.6,12,Beverages
18720,3.6,63,Desserts
1423,3.9,210,Desserts
31058,3.2,6,Desserts
45990,3.9,17,Desserts
8840,3.6,11,Desserts
5206,3.8,29,Desserts
5908,3.7,103,North Indian
16767,2.8,161,Chinese
906,3.8,115,Chinese
2163,3.4,17,Biryani
717,3.8,505,Burger
32185,3.8,477,Burger
17756,3.3,358,Burger
6477,3.3,263,Burger
8612,3.8,369,Burger
9985,3.9,348,Burger
19051,3.1,668,Burger
23139,3.1,616,Burger
1682,3.5,154,Burger
20923,3.9,682,Burger
48203,3.8,373,Burger
1876,3.8,319,Burger
4588,3.9,437,Burger
18129,2.8,246,Burger
27898,3.7,205,Burger
13788,3.8,191,Burger
1913,3.6,621,Burger
3056,3.6,206,Burger
31729,3.9,654,Burger
39883,3.5,325,Burger
3855,3.2,380,Burger
22348,3.1,420,Burger
42900,3.9,536,Burger
14450,3.9,327,Burger
46042,3.9,581,Burger
6851,3.6,20,Burger
41101,3.9,167,Burger
42152,4.0,192,Burger
41239,,0,North Indian
2225,3.9,50,Bengali
5787,,0,Biryani
4529,,0,North Indian
5572,,0,Biryani
5598,3.1,16,North Indian
15437,3.4,25,Fast Food
18657,3.8,303,Fast Food
13481,3.8,62,Fast Food
24769,3.1,34,Fast Food
41654,3.7,114,Fast Food
4975,3.2,135,Biryani
3091,3.9,134,Fast Food
42225,2.6,24,Fast Food
2941,4.0,1074,Fast Food
15915,3.9,185,Fast Food
23235,,0,Biryani
5786,3.0,11,Biryani
4012,3.7,22,North Indian
1656,3.6,15,North Indian
41055,,0,Chinese
16127,,0,North Indian
7249,,0,North Indian
25991,3.5,19,North Indian
21982,,0,Maharashtrian
20695,3.5,17,North Indian
1596,4.2,189,Street Food
7033,4.3,988,Chinese
12202,4.1,356,North Indian
21762,,0,Mithai
6951,3.9,15,North Indian
27194,,0,North Indian
401,3.6,46,Andhra
46055,4.0,154,Fast Food
23240,,0,Biryani
14493,3.3,69,Street Food
22557,3.9,240,Biryani
9384,3.5,12,North Indian
42786,2.9,48,Bengali
11937,4.0,528,Burger
783,3.1,22,Fast Food
481,3.5,52,South Indian
19732,3.8,207,Kerala
4314,3.6,32,North Indian
24011,3.7,306,North Indian
22333,3.4,10,Salad
16544,3.8,264,Chinese
41862,3.8,149,Chinese
1330,3.5,11,South Indian
42806,,0,South Indian
5392,3.6,15,South Indian
2413,3.7,570,North Indian
19554,3.1,11,Fast Food
32017,,0,Chinese
4434,3.8,63,Chinese
21191,3.7,25,South Indian
3959,3.8,52,North Indian
1944,3.7,45,North Indian
16956,,0,North Indian
9235,,0,North Indian
20856,3.5,11,Biryani
22016,3.1,12,North Indian
3370,,0,Chinese
17571,,0,Biryani
17055,,0,Biryani
32095,,0,Biryani
5225,3.3,7,Biryani
8658,,0,Biryani
4551,3.9,64,Lebanese
104,3.8,144,Chinese
46617,3.5,14,Fast Food
16057,3.5,11,South Indian
21803,3.4,7,Desserts
51091,,0,North Indian
228,3.6,244,North Indian
41903,4.1,196,Maharashtrian
6986,,0,South Indian
24016,3.8,306,Rolls
41861,3.8,27,South Indian
9974,4.1,569,Fast Food
43012,3.8,210,Bengali
4398,4.3,787,BBQ
4446,4.0,48,Japanese
19014,3.3,6,North Indian
17513,3.6,18,North Indian
19230,,0,North Indian
29376,3.4,9,Seafood
5747,,0,Italian
20971,,0,South Indian
1754,3.9,224,Biryani
20799,,0,Italian
8657,3.1,247,Biryani
4170,3.9,488,Biryani
39838,3.9,125,Italian
17018,3.4,215,Biryani
981,4.2,800,North Indian
41724,3.6,43,Fast Food
42249,4.1,179,Finger Food
6298,,0,North Indian
3235,3.1,59,Biryani
3229,3.7,37,Biryani
46531,3.5,14,Kerala
35289,4.2,209,European
24765,3.5,15,North Indian
17259,2.4,25,Chinese
3384,3.4,239,North Indian
7380,3.8,52,Continental
11220,4.1,1786,American
4594,4.1,1120,American
15458,4.1,1473,American
28394,4.0,398,American
43699,3.2,4,North Indian
46254,3.3,4,Chinese
6590,4.0,193,Thai
5846,,0,Chinese
9251,,0,South Indian
391,3.7,22,Fast Food
42677,3.9,412,Biryani
40021,3.8,40,Biryani
21215,3.5,14,Fast Food
20507,3.6,37,Chinese
41577,,0,Fast Food
46261,3.4,4,Rolls
4780,3.5,11,Rolls
19055,,0,Fast Food
6681,3.4,7,Fast Food
24643,,0,Fast Food
20285,,0,Rolls
40987,3.5,7,Fast Food
5715,,0,Rolls
41923,,0,Rolls
25367,,0,Rolls
46151,3.8,79,Fast Food
21945,3.1,4,Fast Food
7065,3.6,18,Fast Food
42883,,0,Fast Food
20584,3.4,8,Fast Food
43929,3.8,60,Fast Food
4318,,0,Rolls
6233,3.1,25,Fast Food
28610,3.8,53,Fast Food
46354,,0,Rolls
46552,3.5,22,Rolls
19537,3.4,8,Fast Food
6658,3.6,36,Fast Food
46698,3.4,4,Rolls
21896,,0,Rolls
17116,,0,North Indian
1207,3.6,18,Fast Food
3084,3.8,23,Rolls
46149,3.4,14,Rolls
24951,2.9,17,Fast Food
1771,3.4,6,Fast Food
1789,3.2,231,North Indian
41237,,0,Street Food
46599,,0,Fast Food
46318,3.0,14,Bengali
17185,3.0,19,North Indian
1115,3.0,7,Bengali
9114,3.6,15,Fast Food
658,3.3,6,Fast Food
24073,3.5,35,Rolls
9124,3.5,142,Rolls
50891,3.6,52,Rolls
15365,3.5,22,Fast Food
43385,2.8,11,Bengali
4383,3.7,23,Street Food
46329,,0,Rolls
20886,3.2,15,Chinese
5155,,0,Rolls
291,3.9,206,South Indian
15545,3.6,135,Maharashtrian
5806,4.0,102,South Indian
47411,,0,North Indian
17068,,0,North Indian
9215,,0,North Indian
30468,,0,North Indian
6163,,0,North Indian
362,3.2,90,North Indian
5537,4.1,407,North Indian
8483,4.1,1022,North Indian
12243,3.9,155,North Indian
138,3.2,379,North Indian
4001,3.8,571,North Indian
5265,3.6,13,Desserts
22107,,0,Chinese
41558,3.4,8,Ice Cream
48659,,0,Ice Cream
43521,,0,Desserts
5883,4.1,1697,North Indian
7085,,0,Bakery
3926,3.8,36,Kerala
2614,4.6,4650,American
2947,4.0,571,Bengali
13150,3.6,52,Bakery
14017,3.9,2322,South Indian
1758,4.3,3605,Street Food
1558,3.1,9,North Indian
483,3.5,10,South Indian
18488,3.0,9,Kebab
48549,,0,Fast Food
1336,4.0,431,Cafe
163,4.2,1901,Cafe
4850,4.1,61,Desserts
19567,3.4,20,Bakery
406,,0,North Indian
20281,3.6,17,North Indian
562,,0,North Indian
19792,,0,North Indian
7392,3.2,42,South Indian
4207,4.0,396,South Indian
4504,4.0,117,South Indian
23678,,0,South Indian
426,3.5,31,North Indian
1914,3.9,52,South Indian
2988,3.5,40,North Indian
5772,3.5,13,Biryani
40434,,0,Beverages
5064,3.7,14,Desserts
22270,3.9,87,Desserts
14669,4.1,259,Desserts
8678,4.2,449,Desserts
3489,4.0,47,Desserts
11273,3.9,150,Desserts
38205,3.4,10,Desserts
1418,4.0,253,Desserts
41526,4.1,196,Desserts
39997,4.0,130,Desserts
5687,3.4,5,Desserts
6992,3.8,1159,Andhra
834,3.8,473,Andhra
40407,3.7,856,Andhra
4683,3.8,1972,Andhra
17939,2.9,595,Andhra
7738,2.6,330,Andhra
17533,3.5,5,Bakery
13261,3.2,4,North Indian
22108,,0,Fast Food
1555,,0,Bakery
8837,3.6,289,Andhra
40240,3.0,52,Andhra
444,3.4,20,Chinese
15778,,0,South Indian
34441,3.5,27,Biryani
18467,3.7,54,Andhra
32636,,0,South Indian
29048,,0,North Indian
48396,3.4,10,Andhra
9247,,0,North Indian
19948,3.8,47,Kerala
41850,3.8,280,Seafood
457,4.1,353,South Indian
41725,3.5,141,North Indian
15773,3.4,13,North Indian
47095,3.5,14,North Indian
30276,3.5,7,Ice Cream
7299,3.7,46,Ice Cream
543,,0,Ice Cream
8195,3.3,4,Ice Cream
8062,3.4,5,Ice Cream
8458,,0,Desserts
735,3.7,13,Ice Cream
4815,3.4,5,Desserts
41994,,0,Desserts
4089,3.4,5,Ice Cream
1594,3.9,16,Ice Cream
313,,0,Cafe
3295,3.4,6,South Indian
1146,3.9,331,North Indian
6979,3.5,9,Juices
4535,3.8,1166,Kerala
5089,3.8,66,South Indian
12781,,0,South Indian
6770,3.6,11,Andhra
16885,4.0,869,North Indian
14390,3.8,189,Hyderabadi
2081,3.7,111,Andhra
6931,,0,Chinese
5606,,0,Chinese
46637,3.4,8,North Indian
8526,4.6,342,Desserts
13226,,0,North Indian
48940,,0,Fast Food
41784,,0,Fast Food
41801,3.0,99,North Indian
46541,3.5,21,Street Food
46345,3.6,76,Street Food
25424,,0,Bakery
2525,3.6,140,Kerala
24083,3.9,247,Kerala
2697,2.8,261,Kerala
46315,3.6,17,Seafood
3625,3.7,91,Bakery
43446,2.9,17,Ice Cream
593,2.9,25,Ice Cream
39033,4.1,184,Continental
3938,3.7,63,North Indian
7823,3.4,8,North Indian
2773,3.4,6,Continental
19305,4.2,261,Asian
41797,3.3,6,Chinese
7937,3.2,6,Bakery
11517,3.9,53,Bakery
46397,,0,Bakery
5248,3.5,6,Desserts
11407,4.1,33,Desserts
17281,3.5,9,Desserts
35217,3.7,18,Continental
35191,4.1,309,North Indian
882,3.6,571,Continental
4121,4.4,1381,Finger Food
7951,3.8,47,Cafe
40412,,0,French
2753,3.8,46,Cafe
41690,3.8,87,Bakery
1562,,0,South Indian
29083,,0,Italian
16846,3.9,71,Bakery
40554,3.6,17,North Indian
17005,3.2,5,North Indian
29229,3.1,6,North Indian
12428,,0,North Indian
42735,3.2,4,North Indian
41951,,0,North Indian
6255,,0,North Indian
46284,,0,North Indian
5435,,0,North Indian
21814,,0,North Indian
51436,,0,North Indian
25656,,0,North Indian
24098,,0,North Indian
40481,3.1,5,North Indian
42846,,0,Fast Food
1188,,0,Cafe
1620,4.1,497,Italian
5465,3.6,151,Italian
28203,3.6,31,Fast Food
7792,3.3,7,Kerala
549,2.8,124,North Indian
2918,3.4,277,North Indian
15405,2.9,229,North Indian
4348,2.9,163,North Indian
21050,4.0,407,North Indian
5083,,0,Bakery
14002,3.7,17,Cafe
6003,,0,Bakery
22248,,0,Desserts
14021,2.9,539,Desserts
8762,4.0,1443,Desserts
16388,3.8,286,Desserts
22883,,0,South Indian
47927,3.4,6,Chinese
7561,,0,South Indian
41854,3.3,13,South Indian
38497,4.3,206,South Indian
1589,2.9,83,Biryani
7753,,0,Mithai
1706,3.0,22,South Indian
15735,,0,South Indian
6981,3.6,162,North Indian
1038,,0,North Indian
17738,3.6,0,North Indian
46245,4.0,66,Thai
195,3.7,16,Mithai
46341,,0,Italian
18874,2.9,14,Beverages
20065,3.3,16,Beverages
48482,3.2,4,Fast Food
5543,,0,Juices
20752,4.0,65,Beverages
2765,3.4,13,Juices
42528,3.6,11,Cafe
5663,3.6,23,Beverages
3432,3.4,16,Beverages
10520,3.8,41,Beverages
18365,3.7,141,Beverages
776,3.7,107,Beverages
3677,3.8,68,Beverages
12439,,0,Beverages
22043,3.4,19,Beverages
4136,3.4,15,Beverages
24686,2.9,28,Beverages
48339,3.5,18,Beverages
853,3.3,68,Beverages
21444,3.7,28,Beverages
7496,,0,Beverages
5085,3.2,9,Beverages
20862,3.5,154,Beverages
21404,3.6,23,Beverages
40015,3.3,16,Beverages
4911,,0,Beverages
4492,3.6,11,Ice Cream
6221,,0,Beverages
5567,,0,Beverages
29444,,0,Beverages
43451,3.1,6,Beverages
22183,,0,Beverages
22110,,0,Desserts
16442,3.5,12,Beverages
3624,,0,Beverages
20804,3.5,12,Beverages
21018,3.6,39,Beverages
41945,,0,Street Food
3918,,0,Desserts
42023,,0,Beverages
6831,3.3,4,Beverages
8029,3.3,7,Beverages
20798,3.7,152,Beverages
4933,3.7,35,Beverages
18534,3.7,11,Beverages
46449,3.6,16,Beverages
6105,,0,Ice Cream
49508,3.3,10,Beverages
41481,3.9,81,Beverages
4723,3.9,38,Beverages
2522,3.9,38,Beverages
3836,3.8,83,Beverages
48622,,0,Beverages
14575,3.9,32,Beverages
21984,3.5,7,Beverages
14871,4.0,213,Beverages
46029,3.8,76,Beverages
17,3.5,45,Beverages
25227,3.7,17,Beverages
726,3.9,169,Beverages
7926,3.7,54,Beverages
4769,3.5,9,Beverages
12924,3.7,17,Beverages
8697,4.1,216,Beverages
10423,3.7,21,Beverages
6153,,0,Beverages
43431,3.8,20,Beverages
3921,3.9,152,Beverages
39971,3.9,73,Beverages
1739,3.4,12,Beverages
6452,3.2,7,Beverages
88,3.4,7,Beverages
41860,,0,Beverages
5917,3.7,288,North Indian
5885,3.6,117,North Indian
182,3.0,17,North Indian
17302,2.8,43,North Indian
6299,,0,North Indian
42261,3.7,42,North Indian
40853,3.9,327,North Indian
3545,4.3,397,Finger Food
22390,3.5,9,Cafe
13780,4.4,1095,Cafe
3249,3.8,10,Bakery
40832,3.9,51,Mediterranean
4947,3.2,908,North Indian
10743,2.4,318,North Indian
5282,2.7,52,North Indian
41541,4.0,49,North Indian
10708,3.1,7,North Indian
46233,,0,North Indian
5590,,0,Arabian
16419,3.4,11,North Indian
19455,3.0,28,Fast Food
4217,3.9,119,Continental
42789,3.9,56,North Indian
39346,3.7,27,Sandwich
4527,3.8,41,Fast Food
9170,,0,Fast Food
13766,4.3,1235,Cafe
20259,,0,Biryani
8937,,0,Mughlai
41511,4.4,1016,North Indian
3787,,0,North Indian
14859,4.4,580,French
46950,4.4,593,Fast Food
4090,,0,Continental
12522,3.8,33,Bakery
37044,3.8,33,Bakery
36731,3.8,33,Bakery
18350,3.9,328,Arabian
4532,4.0,162,Arabian
7911,3.5,53,Arabian
20473,4.3,126,French
4550,4.4,536,Desserts
8454,4.3,687,European
43647,3.9,92,Continental
4793,4.0,1207,Continental
21953,3.9,52,Fast Food
7829,3.2,4,North Indian
23377,3.4,122,Arabian
21816,,0,North Indian
39386,3.2,4,Chinese
22132,3.8,104,Kerala
5268,3.8,41,Bakery
219,,0,South Indian
23058,,0,Cafe
43655,3.1,12,North Indian
40209,4.0,39,Bakery
7513,3.4,12,South Indian
41012,,0,North Indian
40034,,0,Burger
21015,,0,Burger
21913,,0,Chinese
39950,3.9,38,Fast Food
12100,4.3,165,Burger
14372,4.2,1327,Burger
11280,4.3,1099,Turkish
22754,4.2,386,Burger
19148,4.2,315,Burger
1644,4.1,417,Burger
18487,4.0,652,Turkish
2853,4.3,285,Burger
39044,4.0,334,Fast Food
23988,3.7,215,Chinese
16381,3.4,15,Chinese
9851,,0,Fast Food
15558,,0,Chinese
